94619	melbourne didnt like me can join you instead even have flag rimmy4antifa	NOT	NULL	NULL
86841	and if the resistance win permanent college indoctrination and censorship likewise social medium wood and msm open season on trumpists by antifa type exponential growth of dsa which we re only now hearing about in gov and evisceration of bor esp 1a and 2a	NOT	NULL	NULL
65372	he shat his pant if he faced any antifa	OFF	TIN	OTH
39188	thank you sir am r developer in boston the market is on fire god bless and we are all behind you maga	NOT	NULL	NULL
18970	yep wa chatting to them about the club wanted to join at uni and they said should join antifa a it wa something they did a kid	NOT	NULL	NULL
25729	he a crook trumptime	OFF	UNT	NULL
33165	wisdomwednesday forgiveness say you are given another chance for new beginning pray with forgiveness in your heart and you can guarantee an answer to	NOT	NULL	NULL
34683	and so is the duster thank god	NOT	NULL	NULL
81553	gun control measure a in fast and furious where you directed ffl dealer to violate the law and allow straw purchase where you knowingly allowed firearm to be sold to criminal organization	OFF	TIN	GRP
76643	remember how much we were making fun of conservative in the 90 for thinking that puppet were gay now people are upset because they re not gay pb need to put on documentary teaching people how puppet are made	OFF	TIN	GRP
30789	ty you are welcome maga	NOT	NULL	NULL
36631	good idea they need to protect our border more than they need to be overseas	NOT	NULL	NULL
62830	what have no clue what you are trying to say m certainly no trump supporter ffs just rational keep on keeping on with whatever it is you are trying to achieve	NOT	NULL	NULL
85971	man hope don die before florence hit heard he is going to be great time	OFF	UNT	NULL
67365	have it horse dung she can remember when and where it come out at the last second her parent lost foreclosure case where his mom wa the judge she is hardcore anti trump liberal the metoo is turning into blm antifa and there is 0 due process	NOT	NULL	NULL
47449	what shocked me is that they consider themselves secular liberal those kind of yoga vegan freak but when it about occupation they shift to something el	NOT	NULL	NULL
65041	have you reported that the killer of mollie tibet will receive reward money did you report this	NOT	NULL	NULL
29157	dont know antifa is pretty dumb	OFF	TIN	IND
38181	mad bc you re hot a fuck and they can have you ️	OFF	TIN	IND
87646	positive note	NOT	NULL	NULL
81472	she don never have on pant and she is forever throwing up the people eyebrow with her pinched nose as	OFF	TIN	IND
81445	the only thing this is going to do is make the metoo movement even more of joke than it already ha become don think anyone is falling for this b except for maybe antifa	NOT	NULL	NULL
15603	wish guy opperman would knockmy door 1950 1960 infact everyone lookout this guy will tellu you hv to work till nearly 70 dont it a lie just didn ring fence our nic for last 24yrs 271bill if today yp worked a long a 1950 they wld be 76spa read battlebus	NOT	NULL	NULL
34513	he look sane	NOT	NULL	NULL
14424	conservative republican are traitor to america	OFF	TIN	GRP
57989	entire audience yeah that solid reporting lol	NOT	NULL	NULL
13415	you are not the true columbia bugle gfy	NOT	NULL	NULL
46898	there is no reason the bravest people politically in our society are black conservative they are seeing the city that have the worst quality of life for black american have generationally been ran by liberal with promise but no improvement	NOT	NULL	NULL
23522	he wa almost almost a bad a obama	OFF	TIN	IND
23994	maybe we need more gun control after all liberal should not be allowed to posse them	NOT	NULL	NULL
73791	you took sip of your trusty vault 13 canteen	NOT	NULL	NULL
20506	think about trumper supporter have to hide their support for trump and or take the life into their own hand if they go out trump maga hat on it never wa like this in the america remember we could have our own political belief but still be civil amp cordial upsetting	OFF	TIN	IND
18840	he an actor and comedian not political leader	NOT	NULL	NULL
49479	could you kiss his as more you are complete disgrace a senator votehimout voteblue votethemout blackmail	OFF	TIN	IND
24867	banned him personally long time ago but it isn breaking the law when do it	NOT	NULL	NULL
80858	us rehab a place to escape when she in trouble she make joke of her situation she should be in jail for assaulting police officer and threatening to kill him she is classless she should leave with boring carole	OFF	TIN	IND
75985	never had any intention of showing up only intended to delay and testify by way of dnc hit woman lawyer and medium time to vote on kavanaugh and any republican not confirming a justice should be remembered by all conservative at the poll	NOT	NULL	NULL
54122	get used to it thats what he say	NOT	NULL	NULL
38774	one of the best maga men on twatter good heart to heart hey jack	NOT	NULL	NULL
25149	exactly nice	NOT	NULL	NULL
54744	so say the man who turning california into third world country	NOT	NULL	NULL
44019	football is an all american sport that brings family and community together it also celebrates masculinity it seems these thing are under attack today	NOT	NULL	NULL
99581	do you think she is afraid of pig that are not the same colour a her	OFF	TIN	OTH
32277	ve been following this doll since 06 and he is star love you	NOT	NULL	NULL
23969	this girl lied about her upbringing and every time she open her mouth it show how foolish she is yet she is still superstar for the left	OFF	TIN	IND
88540	if the ndp were to get 26 then would win because the gain by both the ndp and pc are directly from the liberal however doubt the ndp get over 20 had ches at the start but he performed really bad in the debate but then again there is lot of about 1	NOT	NULL	NULL
36933	you must be on your 2nd bottle of vodka if you are gonna say the rep are radicalized see antifa or blm or feminazis or abolish ice or msm or anyone else doing your dirty work	NOT	NULL	NULL
86925	she is laughing while she look at up	NOT	NULL	NULL
95146	clegg worked for the tory in europe he wa the ideal cameron bedfellow	NOT	NULL	NULL
28348	so a per new promo it will be maulis journey so you are making her a shield because she is the saving grace left the lead le said better	NOT	NULL	NULL
12606	he is going to get crushed	NOT	NULL	NULL
32748	100 true and she is stupid a well	OFF	UNT	NULL
15517	this game is completely won and lost in the midfield we need the defensive pressure high	NOT	NULL	NULL
43949	rate claim that the safe act is the nation toughest gun control law mostly false	OFF	TIN	OTH
71237	thought liberal were snowflake	NOT	NULL	NULL
21745	doomsday for nfl	NOT	NULL	NULL
50044	hopefully he is titan sooner than later	NOT	NULL	NULL
50878	you are an asshole	OFF	TIN	IND
24631	will admit she hasn charted and blame that on the fact that she is an artist she doe thing her own way and sometimes not following the trend or staying in mold will cause you to fall out of the relevant spotlight	NOT	NULL	NULL
58086	think that some might be wearing nasks and carruing antifa flag	NOT	NULL	NULL
68183	how much you are paying for patrol do you think it because of naheru or zina indira	NOT	NULL	NULL
92936	liberal get the best of both world new slave class that will need their government program and that will turn and vote for them most importantly they get to feel good about themselves	NOT	NULL	NULL
57128	the guy is not even white romanian he is gypsy	OFF	TIN	IND
94119	mine tell him if you act like antifa will knock your block you wanna get bad dont care how handicap will take you down	NOT	NULL	NULL
27002	no better or worse than your darling brat antifa bashing people head in love to see the mug shot they look like meth head	OFF	TIN	IND
17890	flake is perfect name for this weirdo	OFF	TIN	IND
16612	disgrace	NOT	NULL	NULL
88050	he is in	NOT	NULL	NULL
94541	also shitbiscuit stole most of the tempe girl can blame that on me	OFF	TIN	IND
59325	corrupt pr government and others are where you look and you know it gutierrez	NOT	NULL	NULL
59539	in every conner coz anti pakistani will not able to attack on our future generation right	OFF	UNT	NULL
67281	so much as tho	OFF	UNT	NULL
84990	bono mock nationalist during his concert in the last free part of paris	NOT	NULL	NULL
98345	darcy dorsey m not sure why anyone wa expecting balanced platform when the owner is satanist	OFF	TIN	IND
45406	so then why wa it cool for all the other candidate to discus issue with russia over multiple decade	NOT	NULL	NULL
34423	packing for tx ️ ️ hope you are well almostcousins ️	NOT	NULL	NULL
59711	we already established that in the war you are still living thats why it isnt happening again	NOT	NULL	NULL
60076	my feeling exactly wa watching video of an antifa rally they were fighting with and cursing at the police at one point they began fighting with counterprotesters and one wa injured his cohort immediately began screaming for someone to call 911 really	NOT	NULL	NULL
93124	bernie up to his you are not telling the whole truth walkawayfromdemocratsnow	OFF	UNT	NULL
99730	it still not being updated scraper will get le and le until none are left	NOT	NULL	NULL
78774	you are the besth	NOT	NULL	NULL
34781	im not excusing his action but the counter protester had no right to block the street they are partly to blame a well 2 wrong dont make right just like antifa going around physically assaulting people and using weapon to hurt people but your with one side doing it	NOT	NULL	NULL
78060	he just declassified fisa court info on carter page he is danger to security loose lip sink ship is his motto	NOT	NULL	NULL
82649	alec we been knew you are problematic just get over it	NOT	NULL	NULL
53785	phooey it wasn about stepping forward it wa about helping wield crude sharp axe on the uk poor and vulnerable he is total hypocrite and fraud in stupid affected style hat	OFF	TIN	GRP
89823	the only thing the principled conservative are outraged about is the clear moral and intellectual need for diversity and inclusion of all people of all faith	NOT	NULL	NULL
92719	diversity success lmao	NOT	NULL	NULL
84348	ask she is there now	NOT	NULL	NULL
32747	thanks chris you are very helpful	NOT	NULL	NULL
80699	here a link to my channel with plethora of topic to peruse	NOT	NULL	NULL
68238	good we can only hope keep talking	NOT	NULL	NULL
85147	what your point you are so clearly ignorant about the nature of sexual assault	OFF	TIN	IND
79941	you mean antifa	NOT	NULL	NULL
77962	do you also wanna do some photography over the weekend m bringing my camera gear	NOT	NULL	NULL
72727	his fruit come not only from his mouth he is liar and deceiver he is definitely not catholic he like to re form the church to his own image	OFF	TIN	IND
66701	the touch make him stiffen hip pressing into that touch m not fair maiden to win and carry home barnes bite and yet he is merely holding on no longer unaccustomed to such man handling	NOT	NULL	NULL
81608	please commit to people vote on brexit the conservative have made pig ear of it	NOT	NULL	NULL
69147	louisiana attorney general jeff landry encourages attorney general jeffsessions to break up bigtech company like google and facebook nothing is going to happen until we get new ag in november maga	NOT	NULL	NULL
27582	wa there any specific comment that brought up this point recently and yes you are speakin da troof	NOT	NULL	NULL
27646	good day sir how are you doing how is your family doing have always wanted to reach out to you to say that you are perfect gentleman am glad you have ignored most of the mud slinging targeted at your person by the presidency	NOT	NULL	NULL
61250	he did not waste moment spinning gun control	NOT	NULL	NULL
52548	well iwas cool my girl don like shit popping out at her so it scared her little when shit popped out	OFF	TIN	IND
36653	he is pretty good	NOT	NULL	NULL
72917	hope you are voting for on thursday	NOT	NULL	NULL
19906	the tweet show how demented liberal have become they have zero credibility	OFF	TIN	GRP
16721	doe one bring the other sex war see penthouse magazine in the 1980 sex followed by gun	OFF	UNT	NULL
92016	love your spirit and taking stand for our great country wish these liberal go to socialist country	NOT	NULL	NULL
70721	you act like that won be fun for both of u she contemplates getting down he been gone for few minute and she just standing on chair like weirdo just a she is about to get down she see him walk through the door technically only thought about it	NOT	NULL	NULL
76436	he is too lazy just slouch over and wait for the defender to come to him bum	OFF	TIN	IND
15235	know how you feel stormy daniel because used to be dancer and go go girl have had 10 year under my belt and know people like that pay under the table or be hush money so you are not lying about what you doing people make excuse and they don own up what they do	NOT	NULL	NULL
26109	my old as wa here	OFF	TIN	IND
70556	boycott the nfl	NOT	NULL	NULL
10201	we don need to talk about gun control we need to talk about criminal control	NOT	NULL	NULL
61405	chance are if you say hey no need to call her whore you ll get called libtard and blocked but more conservative need to stand up and call out vile behavior difference between telling someone they can say something and what wa said wa wrong	NOT	NULL	NULL
41862	wait until he is on your coaching staff and you will change your mind	NOT	NULL	NULL
47266	fyi the radicalism is all on the left you sob started with occupy wall street when that failed you got blm started and that failed so you put together antifa we know what you have done you will go to gitmo	NOT	NULL	NULL
48396	high class vogue	NOT	NULL	NULL
29927	yes shit just move with the wind she just keep blessing u ️ ‍ ️ ‍ ️	OFF	UNT	NULL
31793	she don even wear the shit buy her now move away from me	OFF	TIN	IND
98370	chequer delivers brexit change the relationship with the eu it doe not deliver leave the european union referendum question think we should stop using the word brexit to mean leave and actually say leave the eu brexit meaning willfully mutated by remainers	NOT	NULL	NULL
53867	ha the fbi interviewed kaine about his son tie to antifa	NOT	NULL	NULL
14456	everyone ha to vote red so we don lose the house in the midterm if we lose the house it all over the maga movement will be finished make sure everyone you know is registered to vote red get out and vote red maga kag walkawayfromdemocrats	NOT	NULL	NULL
81372	would that make him the equivalent of the antifa march that started the violence there in the first place	OFF	TIN	IND
50338	legally you need to take 15 min break every 2 hour and lunch after 4 if you stream for more than 5 hour lol if you stream for more than 10 hour you are required to take second lunch before the 10th hour	NOT	NULL	NULL
55896	tell u blue while npr know this kid with zero experience wa railroaded by that shit mueller with the help of an actual cia spy halper	OFF	TIN	IND
92582	beware of rightist false flag like the narrative of the ok sign being white nationalist dog whistle it not theresistance resist bashthefash antifa smashfascism	OFF	TIN	OTH
61381	you go mike and by the way sarah she is the best lair	OFF	TIN	IND
94644	she doesn want to go to jail for lying to senate committee she ha had no crime committed on her amp is leftest activist trying to stall his confirmation nutty professor that believe is closet antifa member pd by soros	OFF	TIN	IND
16467	what your point here m tx voter and wholeheartedly support gun control there were 0 school shooting in my childhood think it because civilian couldn easily get their hand on military grade weapon our law need to change	NOT	NULL	NULL
19487	thanks to all the bleeding heart liberal who would rather pay for illegal immigrant then people who are battling cancer	NOT	NULL	NULL
70372	he wa drunk driver that wrecked and injured person then fled the scene of the crime hit and run should fit right in with leftist socialist antifa democrat	OFF	TIN	OTH
52147	bullshit	NOT	NULL	NULL
59510	sorry and yes you are very wrong a most people who don read the science behind the generation and subsidy are my page is good place to start but reading 10 20 book on the subject will get you some excellent schooling very complex	NOT	NULL	NULL
57823	evidently they don care that their study is flawed from the start they just parrot the misleading info from everytown amp all the other leftist gun control addict site	OFF	TIN	IND
80511	spotty gun control and no internal border is my point every gun sale in cali ha to go through ffl it illegal to buy them out of state it illegal for gang member in chicago to get gun out of state a far a nationwide ban how that drug war working out for you	NOT	NULL	NULL
29563	what the fuck youre so gorgeous im actually sobbing	OFF	TIN	IND
85171	love you norm	NOT	NULL	NULL
11801	qanda look at who twitter and facebook are currently banning all conservative	NOT	NULL	NULL
88979	and democrat actually commit act of violence la antifa	NOT	NULL	NULL
28100	wa first trustee to join to lead the charge since 2015 to divest from fossil fuel she is true accomplished progressive who actually get result vote letitia james for ny ag tomorrow democratic primary sept 13th	NOT	NULL	NULL
36697	one could say that she is the one coward she could probably end this charade but continues to sabotage our country with her silence plus she a sad over facelifted former soft porn model	OFF	TIN	IND
71001	he is our president and im of him	NOT	NULL	NULL
24935	he a da someone educate him he in the south now	NOT	NULL	NULL
44648	whatever the right and wrong she ha talked about it and written about it publicly so if she hadn sought or received help what are the people around her doing allowing her on such programme a cbb amp lw think she ha the final say and like the large sum she is offered	NOT	NULL	NULL
91719	if the tournament of shit ain on here	OFF	UNT	NULL
23667	there must be cash prize or something for whoever come up with the first conservative pounce take	OFF	TIN	IND
21228	buying more levi	NOT	NULL	NULL
24613	her link to planned parenthood which is the reason why liberal don want conservative judge	NOT	NULL	NULL
49257	he is sexual being	NOT	NULL	NULL
31757	is pledging more than 1 million to support nonprofit and youth activist working to end gun violence they re also partnering with michael bloomberg to help create coalition of business leader who support gun control measure	OFF	TIN	IND
26277	he is crap tho	OFF	TIN	IND
75502	disgusting liberal have no shame	OFF	TIN	GRP
69238	the holy spirit is given when you are saved	NOT	NULL	NULL
97387	joined the show to talk about how she is leading the fight against breast cancer at listen to the full interview	NOT	NULL	NULL
75400	simon said he hope garth writes ketterer song knowing his guy need outside help 2 get the vote btw don think garth is going 2 do that saw him in video say a much kettterer amp other act battling for 2nd courtney is an unstoppable force she is hurricane	NOT	NULL	NULL
74119	she is still on there for now	NOT	NULL	NULL
92945	im only there for the meltdown	NOT	NULL	NULL
22202	is he crazy where is s detail how are they making sure some crazy liberal with gun doesn show up	OFF	TIN	IND
12477	yes where we go one we go all wwg1wga thegreatawakening maga godblessamerica godblesshumanity	NOT	NULL	NULL
17948	and let not forget that the democrat were the one who wanted to keep slavery alive	NOT	NULL	NULL
68621	maybe kavanaugh should withdraw spare country tinderbox hearing ttt what are you afraid of he is going to be on the court and the gop is going to expand their majority you are pissing on red ant hill	OFF	TIN	IND
96871	yeah suck honestly but plan on coming back on variety rather than fortnite and if the opportunity are nice to start esport on another game but can approve that fortnite esport is over for me	OFF	TIN	IND
67045	rose you are so good id kill for you without hesitation love you	NOT	NULL	NULL
53421	me too he is genius	NOT	NULL	NULL
57433	well that because roy moore wa no longer an issue for the dems or the so called woman right liberal	NOT	NULL	NULL
30411	black hobag	OFF	TIN	GRP
55451	he is so takendted what the heck	OFF	UNT	NULL
79939	m gunna fucking die oh my god	OFF	TIN	IND
17388	she is at home making quick meal for herself in the off chance that and have already eaten	NOT	NULL	NULL
86586	you re welcome and do mean it you are super cute	NOT	NULL	NULL
87045	twitter will be banning lot more conservative or anyone that speaks out about the dems or liberal closer to the election	OFF	TIN	GRP
33856	don dignify her stupidity by posting her comment	OFF	UNT	NULL
94241	he is an evil godless man	OFF	TIN	IND
48939	except the consumer people don want the nh privatised they want it in public hand because it an essential public service and not capitalist market do you think everyone in this country is stupid	OFF	TIN	GRP
53458	this shit gon keep me in the crib lol fuck it	OFF	TIN	IND
17271	so do you think she is christian	NOT	NULL	NULL
89197	is no champion for woman	NOT	NULL	NULL
96697	that a people chicago hell gun control work in their town	OFF	TIN	OTH
47962	good she is crook too	OFF	TIN	IND
11485	good luck not	NOT	NULL	NULL
92731	liberal are kind bad slow at this or they just stalling	NOT	NULL	NULL
35505	actually antifa make want to kick them right in the teeth	OFF	UNT	NULL
51325	dtmag gabby giffords gun control group targeting pro 2a district with statue of child cowering under school desk	NOT	NULL	NULL
99194	liberal make america sicker	OFF	UNT	NULL
45788	well that why bb win super it and you are an overhyped medium mouth piece imbecild	OFF	TIN	IND
62302	desirable give me woman over 30 anytime over girl in her 20 anyday to much to teach them and you can relate on higher level you are beautiful and any man would be lucky to have you	NOT	NULL	NULL
37252	antifa is terrorist organization	OFF	TIN	OTH
93975	we the people demand an investigation of keith ellison maga	NOT	NULL	NULL
52155	also these antifa and from hence shall be referred to a anqueefa by mesel they pretty much all live with mommy in the basement which is why they wear mask then mommy can ground em	NOT	NULL	NULL
47735	and the most insignificant comment come from miss america contestant	NOT	NULL	NULL
30961	you are very generous lt 3	NOT	NULL	NULL
87589	along with occupy wall st and antifa	NOT	NULL	NULL
87838	and there wa thinking couldn like you any more than already did brilliant ️ ️	NOT	NULL	NULL
85538	she doesn remember her clothes or his clothes or the house or how she got there or what song they were playing or what exact date this is nothing but weaponizing me too with false accusation for ulterior motif but if fiberals can defend antifa terrorist this is nothing	OFF	TIN	IND
50398	love it he giving you head up that he is the most important living creature in 10 mile radius	NOT	NULL	NULL
97195	awwh thank alooot bhabi you are so sweet love you	NOT	NULL	NULL
45319	but he is right the death caused by the hurricane wa vastly overrated googled it	NOT	NULL	NULL
15823	bet he is sayin wat his daddy say most don start me baby	OFF	TIN	IND
57229	haven watched it in year nonflzonehome qanon maga	NOT	NULL	NULL
14541	wait what the conservative actually showed little sign of respect that a first	NOT	NULL	NULL
23507	democrat only care about this crap when it furthers their mission to destroy conservative	OFF	TIN	OTH
97626	conservative always dying on the wrong hill	NOT	NULL	NULL
77343	you bet it ha england is doomed liberal everywhere are destroying our life by collaborating with muslim the royal family bloodline mix with muslim going way back do you think this is an accident read this	OFF	TIN	GRP
81757	if you are being led by the spirit why didn you 10 deliver him from that spirit	NOT	NULL	NULL
61740	he need shielding from his nana too	NOT	NULL	NULL
78194	no gun control people can ever explain the logic of any gun law or any weapon restriction always just blanket statement for the sheep to follow 2a cruzcrew tx florida voteredtosavetexas voteredtosaveflorida	NOT	NULL	NULL
92809	heck yeah and also she is cool	NOT	NULL	NULL
44550	middle class voted amp continue to support our that demoralize daily bcuz we do not like direction our country ha been heading it continues when take blind eye to hate amp violence spewed from antifa amp illegals who disregard our law	NOT	NULL	NULL
59049	god save u from that catastrophe	NOT	NULL	NULL
86887	she is the ceo of atmos research amp consulting she profit by spreading gloom amp telling city how they can combat climate change snake oil salesman are cheaper on taxpayer	NOT	NULL	NULL
81230	how many car window did you smash today while wearing pussy hat you anti american antifa fucktards are pathetic waste of life we will slap you down at the ballot box once again	OFF	TIN	IND
31404	that shit weird lol	OFF	UNT	NULL
26153	omfg yassssss	NOT	NULL	NULL
98980	im no one special or affiliated with they re just my favorite team believe it wa personal amp financial here is my take he obviously had some issue with management amp had to set presedent amp at the rate he is going he is going to command big	NOT	NULL	NULL
18677	that because there are very few conservative in congress they only run a conservative they govern a liberal	NOT	NULL	NULL
65143	disgusting these people will take over this country one day and then all the lefty and liberal will be very upset when they are forced to wear burka imagine the worst mistake ever wa letting these people in so freely they do not appreciate it	OFF	TIN	GRP
37066	we are here for and the revolution do not allow the shiny object to divide take step back and look at all of it from that way maga wethepeople	NOT	NULL	NULL
82543	natalie the youngest get her dream of being football coach ruined when she is constantly compared to her older brother chris who ha made that his career she invents mr doubtfire a chris long lost brother from scotland amp win the job amp in life the end	NOT	NULL	NULL
12406	she is getting death threat	NOT	NULL	NULL
14136	the biggest difference to me between the conservative overall agenda and the liberal what con do make me feel scared and depressed about others and the future what liberal do make me feel happy and confident we re on the right track neither is perfect but one is best	NOT	NULL	NULL
55517	you are welcome to join u in our slack room for the community gardening	NOT	NULL	NULL
20202	he look like antifa dude dude	NOT	NULL	NULL
61883	thank you for the update you are doing an excellent job	NOT	NULL	NULL
83064	you are cum	NOT	NULL	NULL
29417	good	NOT	NULL	NULL
40866	all you need to know about the importance of the midterm	NOT	NULL	NULL
68748	this kind of meme just drive me further away from the conservative my mother and father are rolling in their proverbial you know they would be disappointed in the lowness of it all	NOT	NULL	NULL
38412	antifa are not liberal we don agree with anything they do look up their history but also look up david duke we also don believe open border doesn mean you have to be racist amp loose your empathy moral personally have no problem discussing topic	NOT	NULL	NULL
41306	antisemitism is alive and well in the uk	NOT	NULL	NULL
59746	liberal are not very smart	OFF	TIN	OTH
92259	hope he traded this winter a he is the worst defensive catcher ve ever seen itsnot even funny anymore a 14 passed ball in only 71 game wow that nut	NOT	NULL	NULL
99811	if trump supported nazi then why would antifa communist group want to harm trump that right the communist group is made up of the democratic party	NOT	NULL	NULL
36557	20180917 don pittis cbc is the people party of canada liberal it depends on the definition	NOT	NULL	NULL
18560	no and they re expensive as hell	OFF	UNT	NULL
64496	dishonored zone where you have to balance on dangerously high edge in shitty ghetto overrun with rat and bloodflies	OFF	TIN	GRP
42936	think gun control and progressive tax rate are unjust can ignore them	NOT	NULL	NULL
44603	they aren	NOT	NULL	NULL
19765	how did britain end up upside down in the ditch with all four wheel spinning lazily in the air how could it not with the rabid wealth thirsty drunk on power at the wheel britishtorycarcrash toriesout	NOT	NULL	NULL
15694	special kind of antifa when he learns the correct spelling of tomorrow ffs proper shitting myself now	OFF	TIN	IND
85048	something went down she is hiding	NOT	NULL	NULL
54753	westminster tory brexiteers outoftheeu we think not annasourpuss best for the uk without doubt is to leave with noeudeal amp just get on forging trade deal amp say to the eu fuckeu	OFF	TIN	OTH
46891	apparently they didn learn from gun control	NOT	NULL	NULL
83904	could be romford young conservative	NOT	NULL	NULL
30739	who ever supported this guy you know they can never be trusted	NOT	NULL	NULL
13747	he should be in potter field by now	NOT	NULL	NULL
24918	you fuckass	OFF	TIN	IND
11960	4 dead in mass shooting at fifth third bank building in downtown cincinnati time time via want gun control legislation vote blue	NOT	NULL	NULL
51384	antifa seems to taking vacation too but watch out after the election d like to think they ve all gone back to school	NOT	NULL	NULL
33044	m not watching it ever again soccer anyone that damn soccer game in tn looked like winner to me usa beat mexico 1 0 over 40k attended think soccer can overcome football in the future	NOT	NULL	NULL
54824	blocked don want conservative here this is safe place for all resister	NOT	NULL	NULL
77843	then resign you have done nothing to check el presidente you are part of the swamp and hold no nebraska value resign	OFF	TIN	IND
53104	it wa change election and exit poll were not kind to doug ford so can quite agree believe the ndp is making case a strong opposition party allaying fear about potential governance and so much of what may happen in 2022 hinge on how liberal reorganize	NOT	NULL	NULL
97653	dam lorna you are so so sexy mmmmmm gorgeous edible	NOT	NULL	NULL
37689	she is not decent anywhere and most people who respect her have no idea what she stand for	NOT	NULL	NULL
87831	there is culture in greek life but think alot of that come from presentation in film once we are away from our parent people are more free thinking some agree with some not you really think every frat is maga crazy	NOT	NULL	NULL
16882	fake news he is liberal dem	OFF	TIN	OTH
43148	leftist californian antifa professor never lie about republican snark	NOT	NULL	NULL
50613	no kidding and don support that still doesn cancel out the many violent protest by antifa the money and support ha been traced to george soros and he is big player within the democrat party	NOT	NULL	NULL
70473	you are traitor	OFF	TIN	IND
84973	oh yeah another cracking offering from	NOT	NULL	NULL
24924	think probely think she is getting something out of it maybe money	NOT	NULL	NULL
73201	that how immature she is not to mention no class at all not even dime	OFF	TIN	IND
10258	when you are playing inside you don get beat inside agree not major mistake m glad you found it because wa questioning my mind again	NOT	NULL	NULL
62338	andy you literally went on vacation right after making that pressing announcement you re joke and this is why real conservative are turning to bernier	NOT	NULL	NULL
93428	maybe the trumpies will call for gun control after this	NOT	NULL	NULL
99677	the metoo movement ha turned out just the way black life matter and antifa turned out started out a worthy cause and then ruined by bunch of bandwagonists more harm than good	NOT	NULL	NULL
70695	yes we do ve been campaigning for this for year	NOT	NULL	NULL
88054	no they are seeing how liberal are sleazballs and they are walkingaway	OFF	TIN	GRP
61143	yep here she is defying u to take another picture	NOT	NULL	NULL
90696	that one suck bc he is so hit or miss	OFF	TIN	OTH
18102	democrat have order this mangina to shut up he is not listening just keep on going on and on in his little mind he is loyal to uncle soros his sister married into the family	OFF	TIN	GRP
58939	yoongi you are the father	NOT	NULL	NULL
48823	flat out clown bottom line is that you re out and america is back you were sellout to the country look in the mirror who the 8 year old	OFF	TIN	IND
15186	oh my god	NOT	NULL	NULL
10653	figure he is douche and would do this	OFF	TIN	IND
73833	he is such showman and those pipe the man can sing	NOT	NULL	NULL
31714	how am villifying him he literally did have 2 hour rant about imaginary bolshevik and how woman should just stop complaining if you think that is no true wrong then well got news for you buddy it mean you are a shitty a he is	OFF	TIN	IND
22069	beast she is certainly not attracted nor amused to do it with one 0 10	NOT	NULL	NULL
55113	we could help if you are london based	NOT	NULL	NULL
67272	remember when antifa wa respectable and intimidating me neither lmao	NOT	NULL	NULL
62723	hey serena don do me any favor woman can take care of themselves just hit your tennis ball and take care of your family	NOT	NULL	NULL
30029	6 people shot and killed in bakersfield and the liberal want to tweet about gun control chicago call 6 people shot and killed lunch break yet nobody tweet word you can have it both way legal gun ownership v illegal gun ownership what the real solution	NOT	NULL	NULL
28857	still canny get er somecunt in maga telling u no to go into banana co french boy were spiking folk drink amp kerr turn round shout fuck it free dunt	OFF	TIN	GRP
24078	revkin spreading important news andy see himself a an intellectual 2 this is what u real liberal stuck with from public figure then the faux liberal like andy wonder why we real liberal dont care anymore	NOT	NULL	NULL
82457	m assuming that is proponent of gun control the argument for gun control is the threat of being shot she then go on to accuse people who open or conceal carry of being scared of hypothetical fear of being shot it a hypocritical statement	OFF	TIN	IND
64837	eric holder should be in prison	OFF	TIN	IND
65338	say social housing is good and in the same breath talk of climbing the ladder hypocrisy incarnate from failed lying politician lining her party pocket with tax money for real estate builder building their failure of lie	OFF	TIN	IND
63141	need to get over it it been 5 year since he hasn played for the bird move on already there is hardly anyone still on the team from when he played with the bird he is starting to sound bitter that he doesn have ring	NOT	NULL	NULL
52142	lab turned down the deal with lds	NOT	NULL	NULL
11264	the gauge potential is the connection on the quantum field a like in differential geometry and the field strength tensor is the curvature tensor	NOT	NULL	NULL
55571	antifa jv squad	OFF	UNT	NULL
27858	he is also speaking a the other man in the room remember he kept silent and allowed kid to be sexually assaulted we will call him the mark judge in this case	NOT	NULL	NULL
91012	get violent get a if the occupy blacklivesmatter baltimoreriots ferguson antifa weren all democrat violence	OFF	TIN	GRP
63324	when you said you are gonna add them but didn already	NOT	NULL	NULL
98989	he is so wonderful love my grandkids	NOT	NULL	NULL
30524	he will blame it on the fact that he is hispanic of course	OFF	TIN	IND
67694	only if you want murder charge stealing gun is already felony shooting someone with their own gun is life in prison at best there is just no way this end well for whoever try this honestly think this is troll made by 4chan to get stupid antifa member shot jailed	OFF	TIN	GRP
77415	if he is from az would put my money on sex with underage kid	OFF	TIN	IND
12616	amy when iook at you think child of god but also inspring young lady you showed u that you can conquer anything and say am stronger than this god is proud of you and so am mr heughan too he said in an article what is the big fuss about himself you are the answer	NOT	NULL	NULL
14978	dr blasey ford kavanaugh metoo femfrauds maga maddow morningjoe wednesdaywisdom	NOT	NULL	NULL
15954	you are neither authority nor arbiter have seat	OFF	TIN	IND
77651	ll go to the original argument that people shouldn blanket everyone together terrorist all muslim alt right all conservative both of these are equally dumb requiring specific group to denounce their fringe mean that the general populace can differentiate	OFF	TIN	GRP
96441	you are so wonderful elizabeth kiss from italy	NOT	NULL	NULL
45329	he will get what he deserves in the men prison	NOT	NULL	NULL
93942	of course never cover conservative	NOT	NULL	NULL
